"Time (s)","Sound pressure level (dB)"
5.916676065E2,-4.608958535E1
5.918664978E2,-5.026545485E1
5.920666024E2,-5.067204392E1
5.922675104E2,-4.842617185E1
5.924615607E2,-4.919365983E1
5.926638514E2,-4.670003381E1
5.928615007E2,-5.074594871E1
5.930623154E2,-3.708678492E1
5.932607637E2,-5.033912688E1
5.934665569E2,-5.108971548E1
5.936653572E2,-5.051661632E1
5.938584813E2,-5.042745737E1
5.940577366E2,-5.224106328E1
5.942588850E2,-4.674364127E1
5.944583821E2,-5.162309688E1
5.946614049E2,-4.982393508E1
5.948659969E2,-5.049540948E1
5.950663052E2,-4.705293471E1
5.952657889E2,-4.743069468E1
5.954663859E2,-5.156077220E1
5.956666188E2,-5.000336398E1
5.958666793E2,-4.851643618E1
5.960666901E2,-4.974864962E1
5.962669751E2,-4.993679630E1
5.964657880E2,-5.032245746E1
5.966659493E2,-5.173436753E1
5.968644984E2,-4.834011733E1
5.970669487E2,-5.346971117E1
5.972655819E2,-4.254819160E1
5.974655170E2,-4.293087030E1
5.976666692E2,-5.031552242E1
5.978654757E2,-4.114168238E1
5.980655077E2,-4.873297761E1
5.982616253E2,-4.668508187E1
5.984621643E2,-4.530905453E1
5.986625985E2,-2.048497099E1
5.988607590E2,-3.483254302E1
5.990626723E2,-4.627676896E1
5.992628616E2,-4.616618307E1
5.994639007E2,-4.785351133E1
5.996657347E2,-5.195543664E1
5.998658237E2,-4.909303971E1
6.000660757E2,-5.345243794E1
6.002660367E2,-4.593328907E1
6.004656056E2,-5.025689131E1
6.006650022E2,-4.988568729E1
6.008681345E2,-5.065156996E1
6.010659893E2,-4.992300056E1
6.012663584E2,-5.304213482E1
6.014668566E2,-4.766727928E1
6.016661350E2,-5.292449678E1
6.018665018E2,-4.971599065E1
6.020654840E2,-5.107180489E1
6.022665907E2,-4.391333980E1
6.024659852E2,-4.328619089E1
6.026659376E2,-5.238391175E1
6.028665022E2,-4.310781556E1
6.030666508E2,-5.288365596E1
6.032659483E2,-5.198368574E1
6.034655123E2,-3.697017334E1
6.036660707E2,-4.638417206E1
6.038658135E2,-4.790739836E1
6.040665950E2,-4.917848065E1
6.042659704E2,-5.239174762E1
6.044647861E2,-3.885984635E1
6.046664581E2,-5.090239085E1
6.048667600E2,-5.217563503E1
6.050664824E2,-5.066592395E1
6.052651972E2,-5.071708758E1
6.054664397E2,-4.983320755E1
6.056661166E2,-5.182227629E1
6.058654093E2,-5.078410073E1
6.060660785E2,-5.075432067E1
6.062657296E2,-4.911396257E1
6.064655433E2,-4.785427088E1
6.066663096E2,-5.260615170E1
6.068656397E2,-4.965037149E1
6.070633083E2,-4.819318921E1
6.072668127E2,-5.100656069E1
6.074666067E2,-5.134307396E1
6.076654868E2,-4.928392390E1
6.078658862E2,-5.262812206E1
6.080659007E2,-4.967412321E1
6.082664785E2,-5.073838689E1
6.084664788E2,-4.920732936E1
6.086658310E2,-4.898624762E1
6.088654462E2,-4.791815806E1
6.090656893E2,-4.322015830E1
6.092659997E2,-5.158883382E1
6.094655557E2,-5.124667479E1
6.096657827E2,-4.362993637E1
6.098656175E2,-4.975283940E1
6.100659852E2,-4.396042322E1
6.102660523E2,-4.829878363E1
6.104603139E2,-4.095390266E1
6.106572338E2,-4.718981185E1
6.108580702E2,-3.222824783E1
6.110583637E2,-4.768699877E1
6.112609693E2,-4.453988342E1
6.114589625E2,-5.028059493E1
6.116661102E2,-4.808532532E1
6.118661957E2,-4.729670407E1
6.120669016E2,-4.997335703E1
6.122656843E2,-5.151209767E1
6.124655699E2,-5.032925976E1
6.126658483E2,-4.299919639E1
6.128674880E2,-5.071786097E1
6.130663864E2,-1.468711104E1
6.132654902E2,-1.457310702E1
6.134651603E2,-1.363741846E1
6.136657098E2,-1.423229509E1
6.138653750E2,-1.301095998E1
6.140659610E2,-1.751206616E1
6.142650899E2,-1.491785980E1
6.144651527E2,-1.609811751E1
6.146654363E2,-1.463666626E1
6.148651270E2,-1.392734156E1
6.150655470E2,-1.705794663E1
6.152651387E2,-1.996815865E1
6.154656987E2,-2.589153282E1
6.156655544E2,-1.505615618E1
6.158656984E2,-2.144165120E1
6.160650421E2,-1.433325993E1
6.162659901E2,-1.677348596E1
6.164651511E2,-1.748400296E1
6.166648074E2,-9.745565023E0
6.168654760E2,-9.765265187E0
6.170656655E2,-1.100063896E1
6.172648920E2,-3.298137846E1
6.174663953E2,-3.997609799E1
6.176662902E2,-4.140543199E1
6.178646874E2,-4.048726549E1
6.180661298E2,-4.416160611E1
6.182658317E2,-4.154263900E1
6.184648413E2,-4.145145216E1
6.186655631E2,-4.193281689E1
6.188654779E2,-4.032103828E1
6.190664640E2,-4.458855642E1
6.192663584E2,-4.224386994E1
6.194661424E2,-4.348399860E1
6.196654637E2,-4.451548646E1
6.198650890E2,-4.439133048E1
6.200661520E2,-4.528295489E1
6.202659733E2,-2.530402143E1
6.204650034E2,-1.409675436E1
6.206651957E2,-1.535406793E1
6.208650295E2,-1.470157069E1
6.210629447E2,-1.407968312E1
6.212675108E2,-1.725580321E1
6.214647763E2,-3.141087792E1
6.216658843E2,-4.026536556E1
6.218652790E2,-3.686454778E1
6.220657289E2,-4.227724758E1
6.222663923E2,-3.908104872E1
6.224651671E2,-3.878486456E1
6.226657747E2,-3.897289808E1
6.228658917E2,-4.292706817E1
6.230567031E2,-4.166872895E1
6.232584896E2,-4.585570662E1
6.234624591E2,-4.138331877E1
6.236590264E2,-4.375456549E1
6.238569459E2,-3.781241688E1
6.239639517E2,-3.676587899E1
6.241653818E2,-4.535511106E1
6.243669861E2,-4.359330593E1
6.245658440E2,-4.605703108E1
6.247659369E2,-4.710963041E1
6.249652781E2,-4.456907977E1
6.251660647E2,-4.242319487E1
6.253659744E2,-3.770521130E1
6.255654015E2,-3.666887988E1
6.257653455E2,-3.632742207E1
6.259658984E2,-3.334716648E1
6.261667581E2,-3.967294020E1
6.263656409E2,-3.500774920E1
6.265655634E2,-3.231912676E1
6.267655308E2,-3.134196827E1
6.269653271E2,-3.635256389E1
6.271654317E2,-3.663367903E1
6.273658129E2,-2.994825153E1
6.275659341E2,-3.951433086E1
6.277634062E2,-4.049815837E1
6.279643353E2,-4.134182770E1
6.281662856E2,-4.232380255E1
6.283653080E2,-3.773610126E1
6.285652594E2,-4.145751421E1
6.287654828E2,-4.337417896E1
6.289662930E2,-4.392560888E1
6.291665123E2,-4.283394441E1
6.293661505E2,-4.414512774E1
6.295654010E2,-4.053333491E1
6.297656507E2,-4.395988842E1
6.299655221E2,-4.280280890E1
6.301657130E2,-3.676661666E1
6.303577824E2,-4.444862771E1
6.305659093E2,-4.574212363E1
6.307665370E2,-4.023850860E1
6.309606957E2,-4.660961931E1
6.311625369E2,-4.367240664E1
6.313575738E2,-4.583894657E1
6.315666901E2,-3.952427017E1
6.317663616E2,-3.538718288E1
6.319666748E2,-4.321935324E1
6.321659440E2,-4.385309041E1
6.323667501E2,-4.261203749E1
6.325671763E2,-4.123651948E1
6.327666456E2,-4.200862046E1
6.329651280E2,-4.548029096E1
6.331611850E2,-4.368669483E1
6.333629089E2,-4.586700913E1
6.335666950E2,-4.260003887E1
6.337652539E2,-4.059950978E1
6.339653643E2,-4.920224516E1
6.341664305E2,-4.560318418E1
6.343659578E2,-4.049213665E1
6.345657132E2,-4.505094489E1
6.347649625E2,-4.144800960E1
6.349619138E2,-4.324079912E1
6.351651243E2,-3.919005220E1
6.353656178E2,-3.558940688E1
6.355655022E2,-4.468477707E1
6.357658046E2,-4.786099809E1
6.359651753E2,-4.399783523E1
6.361660230E2,-4.463749536E1
6.363662382E2,-4.375771685E1
6.365661849E2,-3.922006619E1
6.367653437E2,-4.628664951E1
6.369666904E2,-4.359397449E1
6.371653114E2,-4.516896112E1
6.373619071E2,-4.504811688E1
6.375665237E2,-4.226131659E1
6.377656203E2,-4.552565332E1
6.379661333E2,-4.701209004E1
6.381653307E2,-4.603513975E1
6.383653483E2,-4.527639416E1
6.385655523E2,-3.858863850E1
6.387656172E2,-4.230834207E1
6.389654890E2,-3.213552768E1
6.391664037E2,-3.997047188E1
6.393655305E2,-3.877334726E1
6.395653108E2,-3.798661555E1
6.397652019E2,-4.290729803E1
6.399653634E2,-4.219520425E1
6.401655847E2,-4.171665934E1
6.403657622E2,-4.388196693E1
6.405657157E2,-4.064505857E1
6.407660027E2,-3.869717534E1
6.409656914E2,-4.556813459E1
6.411658665E2,-4.507109846E1
6.413651976E2,-4.417633013E1
6.415660030E2,-4.581659136E1
6.417657163E2,-4.438145737E1
6.419661070E2,-4.504171124E1
6.421651581E2,-3.799760483E1
6.423645533E2,-4.474284603E1
6.425664809E2,-4.283173596E1
6.427663287E2,-4.183210278E1
6.429655139E2,-4.470644033E1
6.431616951E2,-4.696789765E1
6.433653981E2,-4.084922891E1
6.435656247E2,-4.429107456E1
6.437663733E2,-4.722880684E1
6.439662330E2,-4.280767165E1
6.441651864E2,-4.781820814E1
6.443650187E2,-4.308848791E1
6.445650840E2,-4.436624431E1
6.447656766E2,-4.631171511E1
6.449664310E2,-4.658696671E1
6.451667870E2,-4.651891170E1
6.453651973E2,-4.677444905E1
6.455663443E2,-4.184516266E1
6.457680942E2,-4.583071844E1
6.459653136E2,-4.520610081E1
6.461631773E2,-4.783480637E1
6.463664203E2,-4.822065915E1
6.465657868E2,-4.627915847E1
6.467662778E2,-4.767604607E1
6.469654647E2,-4.235497918E1
6.471656970E2,-4.485981690E1
6.473655277E2,-4.759137459E1
6.475654791E2,-4.775720375E1
6.477652772E2,-4.895042054E1
6.479656661E2,-4.926196146E1
6.481649480E2,-4.686260910E1
6.483653800E2,-4.696145616E1
6.485663769E2,-4.881773543E1
6.487654459E2,-4.743207697E1
6.489653050E2,-4.938185153E1
6.491653098E2,-4.364029421E1
6.493653554E2,-4.390379635E1
6.495658071E2,-4.698520575E1
6.497656812E2,-4.202548514E1
6.499657037E2,-4.353579261E1
6.501652969E2,-3.895941056E1
6.503621747E2,-3.865594302E1
6.505660738E2,-4.555839958E1
6.507657662E2,-3.769019002E1
6.509665819E2,-3.829723878E1
6.511651274E2,-3.023490214E1
6.513652535E2,-2.605125849E1
6.515654859E2,-3.453836382E1
6.517664942E2,-3.541839873E1
6.519658468E2,-3.357341794E1
6.521654590E2,-3.434936250E1
6.523665233E2,-3.411441595E1
6.525655129E2,-3.789906006E1
6.527652443E2,-3.965113961E1
6.529650693E2,-3.956856719E1
6.531655499E2,-4.086859770E1
6.533664090E2,-3.857288773E1
6.535656384E2,-3.576669460E1
6.537655385E2,-3.541545613E1
6.539652157E2,-2.962380354E1
6.541653449E2,-2.445475668E1
6.543653541E2,-2.579163922E1
6.545657000E2,-3.374389645E1
6.547657123E2,-2.692172135E1
6.549659243E2,-3.394746011E1
6.551652141E2,-3.702728579E1
6.553651683E2,-3.800726967E1
6.555656702E2,-3.845755996E1
6.557660773E2,-3.936493797E1
6.559655711E2,-3.552532512E1
6.561656406E2,-3.174813569E1
6.563659895E2,-3.167648435E1
6.565658120E2,-3.360602542E1
6.567595347E2,-3.261900138E1
6.569652127E2,-3.481295865E1
6.571656221E2,-3.566345130E1
6.573564225E2,-3.676534396E1
6.575588424E2,-3.107352971E1
6.577579203E2,-3.440271214E1
6.579585335E2,-1.870908071E1
6.581590490E2,-2.870511428E1
6.583642858E2,-2.244027336E1
6.585617600E2,-2.900021827E1
6.587616040E2,-2.721151999E1
6.589593698E2,-2.381353016E1
6.591587735E2,-1.976265481E1
6.593662022E2,-1.811904541E1
6.595665117E2,-1.773697209E1
6.597650030E2,-2.279994090E1
6.599661437E2,-2.740451480E1
6.601656271E2,-3.153656493E1
6.603590363E2,-2.896765399E1
6.605657397E2,-2.592907706E1
6.607654410E2,-2.950578790E1
6.609657185E2,-2.939938349E1
6.611645550E2,-2.942754091E1
6.613657735E2,-3.112354855E1
6.615599247E2,-3.002252859E1
6.617656850E2,-2.609044291E1
6.619661517E2,-2.788187777E1
6.621664723E2,-2.676829605E1
6.623654123E2,-3.055816582E1
6.625661754E2,-3.198704128E1
6.627625923E2,-3.357834128E1
6.629653708E2,-3.396336867E1
6.631660704E2,-3.663115557E1
6.633652806E2,-3.743069138E1
6.635657261E2,-3.728084238E1
6.637653265E2,-3.872661259E1
6.639643800E2,-3.714059678E1
6.641656293E2,-3.604009387E1
6.643654566E2,-3.579830182E1
6.645654810E2,-3.765482323E1
6.647654886E2,-3.968939396E1
6.649656797E2,-3.979930265E1
6.651652772E2,-3.993574293E1
6.653662975E2,-3.985151316E1
6.655649080E2,-4.068212586E1
6.657668910E2,-3.973948292E1
6.659652385E2,-4.257943104E1
6.661663434E2,-3.915564636E1
6.663653333E2,-4.375557435E1
6.665656634E2,-3.905511427E1
6.667653381E2,-4.321046746E1
6.669654849E2,-3.763552013E1
6.671653209E2,-3.821787851E1
6.673652280E2,-4.009969252E1
6.675641904E2,-3.808336505E1
6.677649096E2,-3.948675132E1
6.679657101E2,-3.530179369E1
6.681640927E2,-4.193304930E1
6.683558150E2,-4.210402069E1
6.685576723E2,-4.177604210E1
6.687580412E2,-4.332182619E1
6.689577582E2,-4.146619061E1
6.691627898E2,-4.047768790E1
6.693647061E2,-3.575008066E1
6.695654262E2,-4.068550604E1
6.697649674E2,-4.141035336E1
6.699659308E2,-3.973661280E1
6.701650948E2,-3.902086751E1
6.703661413E2,-4.197197984E1
6.705659240E2,-4.014073876E1
6.707660600E2,-4.171050392E1
6.709654259E2,-4.117894864E1
6.711664942E2,-4.329347517E1
6.713650865E2,-4.064866215E1
6.715650369E2,-4.233389891E1
6.717664742E2,-4.179279651E1
6.719654781E2,-4.223629365E1
6.721656587E2,-4.015874992E1
6.723653083E2,-4.319609249E1
6.725665413E2,-4.418139298E1
6.727661683E2,-4.355993124E1
6.729652234E2,-4.389287053E1
6.731662661E2,-4.065424520E1
6.733652818E2,-4.415566786E1
6.735651606E2,-4.280469697E1
6.737661828E2,-4.342272018E1
6.739659812E2,-4.452554357E1
6.741664496E2,-4.502805806E1
6.743659914E2,-4.312426417E1
6.745663539E2,-4.268148949E1
6.747650930E2,-2.990641208E1
6.749651203E2,-3.255102491E1
6.751652259E2,-2.582994222E1
6.753652978E2,-2.373090079E1
6.755654720E2,-3.190642422E1
6.757664665E2,-2.749990612E1
6.759659733E2,-3.734761808E1
6.761656981E2,-4.045460003E1
6.763654825E2,-4.099925086E1
6.765652252E2,-4.302780645E1
6.767648944E2,-4.702153737E1
6.769662108E2,-4.030726017E1
6.771651824E2,-4.576885377E1
6.773655757E2,-4.306822257E1
6.775656533E2,-4.440808299E1
6.777656018E2,-4.555916709E1
6.779676210E2,-4.324817655E1
6.781659043E2,-4.531844198E1
6.783654517E2,-4.367858103E1
6.785662773E2,-4.420842277E1
6.787651233E2,-4.420866121E1
6.789661150E2,-4.570192865E1
6.791653910E2,-4.365482710E1
6.793652517E2,-4.539213421E1
6.795655341E2,-4.287688721E1
6.797662175E2,-4.043526876E1
6.799666517E2,-4.083428040E1
6.801663114E2,-4.106487760E1
6.803651883E2,-3.969698270E1
6.805661127E2,-4.003747022E1
6.807660003E2,-3.747782900E1
6.809654067E2,-4.059698240E1
6.811652123E2,-3.991063206E1
6.813649363E2,-3.974879428E1
6.815662532E2,-4.040808424E1
6.817643972E2,-3.870858179E1
6.819599382E2,-3.845050730E1
6.821652207E2,-4.110099686E1
6.823664387E2,-4.011475940E1
6.825655384E2,-3.946334458E1
6.827646600E2,-4.071144353E1
6.829585144E2,-3.932195542E1
6.831663843E2,-4.041552315E1
6.833655573E2,-4.177722966E1
6.835623945E2,-4.409072980E1
6.837654310E2,-4.279506202E1
6.839658056E2,-4.185986598E1
6.841653197E2,-4.490285656E1
6.843648787E2,-4.323695836E1
6.845624055E2,-4.089213445E1
6.847574129E2,-4.220415892E1
6.849622701E2,-4.096005323E1
6.851607852E2,-4.153448417E1
6.853580065E2,-4.196738403E1
6.855571994E2,-4.227478396E1
6.857614496E2,-4.102948919E1
6.859578643E2,-4.316841465E1
6.861592367E2,-4.410845929E1
6.863572538E2,-4.138234363E1
6.865573840E2,-4.175816724E1
6.867576280E2,-3.905584126E1
6.869664073E2,-3.214099952E1
6.871655883E2,-3.985623031E1
6.873655083E2,-3.917940811E1
6.875649520E2,-4.014603087E1
6.877658717E2,-3.591861579E1
6.879655142E2,-3.714393572E1
6.881657050E2,-4.151900837E1
6.883653418E2,-4.398089506E1
6.885655609E2,-4.558233039E1
6.887662107E2,-4.722225824E1
6.889653172E2,-4.624544228E1
6.891655981E2,-4.847854841E1
6.893651864E2,-4.199418522E1
6.895660607E2,-3.907723212E1
6.897661640E2,-4.481814452E1
6.899652960E2,-4.312840149E1
6.901664520E2,-4.631828388E1
6.903617871E2,-2.947255033E1
6.905631456E2,-3.431249268E1
6.907663087E2,-4.552297530E1
6.909628397E2,-1.720677779E1
6.911639815E2,-3.487856655E1
6.913655784E2,-4.054918116E1
6.915659221E2,-4.421217979E1
6.917636810E2,-4.048249943E1
6.919657754E2,-3.122662404E1
6.921651822E2,-3.073438626E1
6.923656868E2,-4.183889381E1
6.925674335E2,-3.111325605E1
6.927627905E2,-3.077960409E1
6.929658290E2,-3.897075826E1
6.931658656E2,-4.165537875E1
6.933651010E2,-4.248564588E1
6.935661256E2,-4.585987604E1
6.937639148E2,-4.683559662E1
6.939655585E2,-4.691016016E1
6.941654440E2,-4.795414294E1
6.943631003E2,-4.831019630E1
6.945660797E2,-4.984581996E1
6.947598926E2,-4.679108120E1
6.949626471E2,-4.815117935E1
6.951612387E2,-4.771483560E1
6.953605354E2,-4.768395348E1
6.955633726E2,-4.940393500E1
6.957655437E2,-4.930934612E1
6.959652317E2,-4.940626893E1
6.961653560E2,-4.792734657E1
6.963653514E2,-4.931746745E1
6.965657169E2,-4.822904204E1
6.967661376E2,-4.733513756E1
6.969661200E2,-4.768408528E1
6.971652569E2,-4.708798184E1
6.973655763E2,-4.848551397E1
6.975653492E2,-4.711366521E1
6.977663813E2,-4.536931084E1
6.979656597E2,-4.805000660E1
6.981658787E2,-4.669189509E1
6.983661784E2,-4.963341584E1
6.985661864E2,-4.729569377E1
6.987657070E2,-4.677852998E1
6.989653132E2,-4.348434706E1
6.991656107E2,-4.837262103E1
6.993655139E2,-4.262042236E1
6.995659713E2,-4.592015355E1
6.997653603E2,-4.873979345E1
6.999666117E2,-4.894915818E1
7.001649073E2,-4.677410736E1
7.003664767E2,-4.539901950E1
7.005669742E2,-4.223810387E1
7.007661852E2,-4.898623401E1
7.009655173E2,-4.641683259E1
7.011559634E2,-4.670353970E1
7.013576871E2,-4.804532264E1
7.015590234E2,-4.686605123E1
7.017615634E2,-4.896303869E1
7.019587151E2,-4.823910768E1
7.021657587E2,-4.852372350E1
7.023649428E2,-4.837885837E1
7.025654107E2,-4.979448221E1
7.027651025E2,-4.726993182E1
7.029658181E2,-4.764619914E1
7.031563216E2,-4.638724223E1
7.033588044E2,-4.557605085E1
7.035590862E2,-4.661759386E1
7.037581071E2,-4.503617471E1
7.039587634E2,-4.479526394E1
7.041660428E2,-4.402747464E1
7.043653030E2,-4.362867993E1
7.045651028E2,-4.538598410E1
7.047666960E2,-4.332459709E1
7.049661022E2,-4.593211814E1
7.051652086E2,-4.460809729E1
7.053662834E2,-3.998371792E1
7.055653323E2,-4.489177298E1
7.057653714E2,-4.532186726E1
7.059656129E2,-4.132099124E1
7.061604364E2,-4.540884473E1
7.063658422E2,-4.303132991E1
7.065654981E2,-4.441481394E1
7.067669933E2,-4.239744681E1
7.069586933E2,-4.110304547E1
7.071650184E2,-4.577556698E1
7.073634480E2,-4.428651572E1
7.075653704E2,-4.598884651E1
7.077562564E2,-4.782065495E1
7.079572988E2,-4.629566835E1
7.081590064E2,-4.745692680E1
7.083578902E2,-4.918101651E1
7.085578292E2,-4.744044399E1
7.086651360E2,-4.695176707E1
7.088657372E2,-4.747199251E1
7.090667554E2,-4.488832084E1
7.092653677E2,-4.626839452E1
7.094662541E2,-4.567317175E1
7.096652258E2,-4.523107500E1
7.098655976E2,-4.770035735E1
7.100659729E2,-4.688888240E1
7.102658120E2,-4.709833649E1
7.104618498E2,-4.189686045E1
7.106659794E2,-4.504975670E1
7.108672200E2,-4.640458838E1
7.110561739E2,-4.701758511E1
7.112580951E2,-4.570130656E1
7.114580050E2,-4.519664020E1
7.116574188E2,-4.194727177E1
7.118589182E2,-3.905843527E1
7.120656348E2,-4.032404630E1
7.122653818E2,-4.285726364E1
7.124663991E2,-4.120001994E1
7.126654987E2,-3.099279662E1
7.128652560E2,-3.438904841E1
7.130660204E2,-3.155329392E1
7.132660467E2,-2.650921934E1
7.134654163E2,-2.625200430E1
7.136660412E2,-2.492059110E1
7.138664089E2,-3.153348681E1
7.140656853E2,-3.453102770E1
7.142658302E2,-3.762976058E1
7.144659440E2,-3.902326736E1
7.146660385E2,-3.777801101E1
7.148663893E2,-4.022179964E1
7.150661295E2,-4.180128172E1
7.152648985E2,-4.188270233E1
7.154654990E2,-4.195967832E1
7.156668861E2,-4.432567578E1
7.158652710E2,-4.460772116E1
7.160661603E2,-4.539918531E1
7.162656024E2,-4.640642664E1
7.164653886E2,-4.604920292E1
7.166652794E2,-4.650228118E1
7.168653529E2,-4.668076535E1
7.170658234E2,-4.709227059E1
7.172660456E2,-4.628812389E1
7.174655883E2,-4.813012086E1
7.176660871E2,-4.738397356E1
7.178661939E2,-4.721690511E1
7.180661933E2,-4.781850614E1
7.182665419E2,-4.802659743E1
7.184660246E2,-5.026104416E1
7.186654649E2,-4.775036370E1
7.188655927E2,-4.586470193E1
7.190655105E2,-4.667178088E1
7.192649861E2,-4.225453560E1
7.194647926E2,-4.778390913E1
7.196651815E2,-4.409924911E1
7.198653717E2,-4.749004545E1
7.200656255E2,-4.653518057E1
7.202653890E2,-4.534473345E1
7.204660453E2,-4.394016502E1
7.206652787E2,-4.453147130E1
7.208663221E2,-4.525770130E1
7.210658578E2,-4.501559169E1
7.212655129E2,-4.573520917E1
7.214661659E2,-4.272393757E1
7.216657957E2,-3.876052535E1
7.218661286E2,-4.456080932E1
7.220670480E2,-4.271854555E1
7.222655003E2,-4.173190041E1
7.224556021E2,-4.241681127E1
7.226572542E2,-4.453944202E1
7.228586957E2,-4.465961287E1
7.230579674E2,-4.124186212E1
7.232581040E2,-4.426337940E1
7.234661364E2,-4.529752277E1
7.236668133E2,-4.327764505E1
7.238661674E2,-4.472900982E1
7.240652028E2,-4.456667259E1
7.242651554E2,-4.215149474E1
7.244658443E2,-4.188157192E1
7.246651114E2,-4.175988293E1
7.248654268E2,-4.177584892E1
7.250650114E2,-4.158916656E1
7.252653070E2,-4.289470537E1
7.254652427E2,-4.395249565E1
7.256661212E2,-4.294087348E1
7.258653360E2,-4.301085326E1
7.260653730E2,-4.251561363E1
7.262648369E2,-3.769442339E1
7.264656976E2,-3.536035994E1
7.266645341E2,-3.703700150E1
7.268648538E2,-3.738980019E1
7.270649496E2,-3.744707536E1
7.272649434E2,-3.631655934E1
7.274651175E2,-3.376602605E1
7.276662770E2,-3.340375499E1
7.278649267E2,-3.769870589E1
7.280558723E2,-3.652093194E1
7.282562127E2,-3.840766117E1
7.284576790E2,-4.120702144E1
7.286587067E2,-3.899934966E1
7.288566963E2,-3.444748248E1
7.290569293E2,-4.082874502E1
7.292584504E2,-3.758697188E1
7.294584724E2,-3.015028841E1
7.296585064E2,-3.750282169E1
7.298661781E2,-3.614193383E1
7.300610172E2,-4.312537102E1
7.302653284E2,-3.753824713E1
7.304617705E2,-4.280994324E1
7.306645821E2,-4.457460294E1
7.308644114E2,-3.775776926E1
7.310573819E2,-3.617081044E1
7.312581859E2,-3.913832322E1
7.314569653E2,-4.132148526E1
7.316570590E2,-4.055370341E1
7.318580619E2,-4.384861912E1
7.320568501E2,-4.587710359E1
7.322574637E2,-4.635954913E1
7.324567179E2,-4.711794191E1
7.326573590E2,-4.938242357E1
7.328573594E2,-4.841220242E1
7.329716176E2,-3.464362062E1
7.332495493E2,-3.568844512E1
7.334490629E2,-4.374693846E1
7.336554435E2,-3.748696848E1
7.338563733E2,-3.905966807E1
7.340548143E2,-4.826546280E1
7.342544908E2,-4.252646250E1
7.344536013E2,-3.836976974E1
7.346551854E2,-4.082988392E1
7.348514465E2,-3.961883875E1
7.350550524E2,-4.387021080E1
7.352560475E2,-3.946990761E1
7.354541041E2,-4.226431421E1
7.356530105E2,-3.930479266E1
7.358536982E2,-3.822491205E1
7.360519814E2,-3.711273903E1
7.362549157E2,-4.352953620E1
7.364527106E2,-4.682935021E1
7.366519810E2,-4.341658847E1
7.368562305E2,-4.700443252E1
7.370510417E2,-4.907685711E1
7.372539764E2,-4.626069782E1
7.374557623E2,-4.614777868E1
7.376544518E2,-4.987206301E1
7.378536555E2,-5.144013620E1
7.380512930E2,-4.713257811E1
7.382522662E2,-4.537961805E1
7.384562428E2,-5.059944910E1
7.386557617E2,-4.970513979E1
7.388559407E2,-4.772117995E1
7.390556992E2,-4.707471666E1
7.392526810E2,-3.783179397E1
7.393904834E2,-4.149442225E1
